peptide,Protein,LOD,LOQ,slope_linear,intercept_linear,intercept_noise,stdev_noise,stndev_noise
P49754,sp|P49754|VPS41_HUMAN,8.371643443384793,15.775955084323396,2843.338316989725,-12462.444078424129,6909.972446841288,,2215.499026743185
P49902,sp|P49902|5NTC_HUMAN,inf,inf,2268.888888888889,-89888.8888888889,494000.0,,inf
P80723,sp|P80723|BASP1_HUMAN,,inf,0.0,401345.077578574,405669.2208705476,,
Q02487,sp|Q02487|DSC2_HUMAN,inf,inf,4673.333333333333,-205333.3333333333,284000.0,,inf
Q15762,sp|Q15762|CD226_HUMAN,16.788375393292295,41.16349775283294,30568.70914306533,-328294.3196646474,82216.60992819781,,51344.017394650975
Q6UXH1,sp|Q6UXH1|CREL2_HUMAN,24.19916578317398,inf,784.4318708832365,-10501.991106019634,4079.9512984319535,,2200.327242328589
Q8WY22,sp|Q8WY22|BRI3B_HUMAN,2.6145539186328928,42.94590027556271,1169.719435228776,7340.676343181661,7346.700318862626,,1526.1352786987425
Q969S0,sp|Q969S0|S35B4_HUMAN,6.774003941503868,inf,783.6045117370418,1876.6955880553373,1876.820735035256,,2654.007452053508
Q99523,sp|Q99523|SORT_HUMAN,inf,inf,10611.111111111108,-126820288.57832026,1307329.1750751138,,inf
Q9BXN1,sp|Q9BXN1|ASPN_HUMAN,16.036623753391503,19.42908339971912,17742.362069417668,-2979.5583236419043,100599.88973499197,,90474.06847253098
Q9BY32,sp|Q9BY32|ITPA_HUMAN,32.687424846867415,76.88254994740902,54428.915773843626,-596807.2325132797,567001.2502902132,,307666.3055252485
Q9UKE5,sp|Q9UKE5|TNIK_HUMAN,24.136531235321037,24.902828899610725,6475.107384748128,-15694.2109646869,74466.9342497114,,33062.743214816415
O00602,sp|O00602|FCN1_HUMAN,32.6191635289539,52.356984313401746,11006.931395779688,-3016.5473111457395,194665.12824991817,,80677.60979492526
P04196,sp|P04196|HRG_HUMAN,5.698004124385401,6.650549537270397,49310.53578356181,28658.66601966893,148399.50996098167,,80615.39616453815
P05109,sp|P05109|S10A8_HUMAN,inf,inf,4354.743830477378,-41004.82365869785,57055.01651298804,,inf
P31689,sp|P31689|DNJA1_HUMAN,12.06795364504953,inf,5406.540541705794,139333.4348650749,139334.47747761157,,32622.41901242491
P42680,sp|P42680|TEC_HUMAN,18.85322405459871,19.67288845808761,2163.3178919444567,20160.131572149596,32799.94129837995,,14072.853595960321
Q3KQZ1,sp|Q3KQZ1|S2535_HUMAN,inf,inf,961.9830871393805,3354.5746563292523,44199.93186589492,,inf
Q63ZY3,sp|Q63ZY3|KANK2_HUMAN,inf,inf,3844.444444444445,-87084.30282152057,322333.13214329525,,inf
Q6EMK4,sp|Q6EMK4|VASN_HUMAN,5.401281669631365,80.88914781204673,3537.1679546943838,9192.726717669779,9193.577896613295,,9552.194628577363
Q8IWB7,sp|Q8IWB7|WDFY1_HUMAN,49.80277999542881,65.0140587846928,6938.803517240438,-172178.92430948955,58334.0391159993,,57529.37078757213
Q8NEW0,sp|Q8NEW0|ZNT7_HUMAN,1.12247095850458,79.02597868816764,1675.3040361844571,1171.9960132289586,1173.3747004018514,,939.5507200548333
Q8WW59,sp|Q8WW59|SPRY4_HUMAN,inf,inf,1423.856867630477,69067.27910896997,89834.00316574506,,inf
Q92805,sp|Q92805|GOGA1_HUMAN,28.46557874103408,29.188148652740807,5188.295675295099,72835.29190460102,109366.50474824317,,55578.31311661852
Q9BQ69,sp|Q9BQ69|MACD1_HUMAN,inf,inf,964.9705018264516,137502.97642320325,211333.78528225014,,inf
Q9BV68,sp|Q9BV68|RN126_HUMAN,inf,inf,1824.4444444444448,-13321603.281782828,1021012.5627577249,,inf
Q9BY43,sp|Q9BY43|CHM4A_HUMAN,inf,inf,2062.159897793351,-34283.59045052967,94534.59555306783,,inf
Q9BZG1,sp|Q9BZG1|RAB34_HUMAN,30.567271159678572,inf,6578.473620779087,18503.479837070183,64100.57140571416,,77744.44770725144
Q9UMX0,sp|Q9UMX0|UBQL1_HUMAN,inf,inf,7023.512470019661,-59219.53052354631,53301.744004419605,,inf
O60610,sp|O60610|DIAP1_HUMAN,1.8249009498447266,2.816568617018012,23027.513779045476,99961.42791748032,100000.23570186617,,20992.061991778384
P07359,sp|P07359|GP1BA_HUMAN,0.1,1.1090909090909091,439342.38636675844,42301.62346750309,42301.6234798842,,0.1
P16278,sp|P16278|BGAL_HUMAN,13.5179381948706,14.391494374720393,14349.007600219507,-25562.977388900297,104165.73512537224,,32120.142691611636
P25942,sp|P25942|TNR5_HUMAN,4.862157371021294,5.8231456804049175,14861.339053327572,8003.969912795055,37767.073334912304,,21247.53289963302
P27986,sp|P27986|P85A_HUMAN,3.3453180553388955,inf,14989.662022526496,62199.370658303895,62234.98883009796,,25054.78441779578
P35236,sp|P35236|PTN7_HUMAN,inf,inf,3300.0570066234727,-37338.178911370196,191167.01915543948,,inf
P40197,sp|P40197|GPV_HUMAN,0.8322866791004686,1.8339807530489487,107648.2291924865,199654.31296218158,199666.7559758912,,44790.872085975534
P52815,sp|P52815|RM12_HUMAN,inf,inf,11500.823063838096,-558069.9601339982,98698.94768982811,,inf
P56192,sp|P56192|SYMC_HUMAN,10.538782985847268,11.442431642555881,5761.87967410206,45381.247064723684,66166.59459364845,,19968.925973500613
Q09328,sp|Q09328|MGT5A_HUMAN,19.46994702212112,41.43268874336081,7270.629369447694,-18997.66768061294,74199.79595050811,,24180.65250475172
Q15172,sp|Q15172|2A5A_HUMAN,41.6196247932805,82.89867796974883,2582.7418452706593,-534.4003685915668,43533.129032373436,,31712.608568552383
Q6P179,sp|Q6P179|ERAP2_HUMAN,inf,inf,244.11111111111111,-11021.111111111113,7696.666666666668,,inf
Q86X76,sp|Q86X76|NIT1_HUMAN,94.37161627612875,94.42846863697594,4033.3333333333344,-59666.666666666744,245666.66666666663,,37649.42615685966
Q96NA2,sp|Q96NA2|RILP_HUMAN,inf,inf,1659.9502080706113,450737.5659868035,553333.6591809429,,inf
Q9BW91,sp|Q9BW91|NUDT9_HUMAN,43.229760647925225,inf,6116.346088935029,-172698.71335580875,32800.052175444434,,29454.705966640835
Q9H4E7,sp|Q9H4E7|DEFI6_HUMAN,,inf,0.0,-23166.465825356863,114333.48036639931,,
Q9NP72,sp|Q9NP72|RAB18_HUMAN,1.327360658351124,2.324053985034446,29759.241520734624,27.453128071156698,17433.533469903858,,11047.58303757986
Q9Y2G8,sp|Q9Y2G8|DJC16_HUMAN,44.55785176217184,inf,2682.5509767924095,-12017.769390202764,44767.127231751336,,31371.906073215676
P05155,sp|P05155|IC1_HUMAN,4.350333733688964,23.67349863597402,1559059.1901231194,-4810585.683976884,183337.82475813385,,894252.1394376918
P05387,sp|P05387|RLA2_HUMAN,0.3316337103987426,1.3383848850411795,27341.196015963593,5643.581617458606,5643.888021231656,,4533.477938870137
P08174,sp|P08174|DAF_HUMAN,23.95424040998689,24.7223793957446,12123.38756477931,65371.61385857769,239999.51480321732,,57889.31968276474
P22570,sp|P22570|ADRO_HUMAN,,inf,0.0,-66833328.66941027,4053359.3228542507,,
P24534,sp|P24534|EF1B_HUMAN,4.0395204668455955,32.149155885648405,26964.628313140056,27886.735175246344,69533.12993685906,,33638.88659510039
P24821,sp|P24821|TENA_HUMAN,23.042767546310152,23.820113328670654,11466.551780700886,120007.18482773207,239666.6512200776,,72280.81042403686
P30041,sp|P30041|PRDX6_HUMAN,9.784204049358621,26.187076040384326,29986.705428193512,185849.92234008684,310667.70511676325,,84289.13095038934
P30530,sp|P30530|UFO_HUMAN,70.75190764181382,inf,311888.8864621132,-21545888.682612557,201667.4068665579,,159588.79999823467
P46459,sp|P46459|NSF_HUMAN,11.515978851083906,12.409756842487099,3202.1486179433427,53867.80786479129,62100.03007362498,,14321.8267767147
P48454,sp|P48454|PP2BC_HUMAN,61.35416412548386,inf,8519.668046601004,-457671.7840472352,4776.690377596766,,30134.31860048327
Q12851,sp|Q12851|M4K2_HUMAN,inf,inf,250367.5921907788,-16036412.003925523,873793.2724222708,,inf
Q12933,sp|Q12933|TRAF2_HUMAN,inf,inf,98891.4514701426,-9634811.717736831,237336.07577824034,,inf
Q8WUJ3,sp|Q8WUJ3|CEMIP_HUMAN,37.08100568769853,47.249732041201796,3427.435153248947,-84111.91139973537,19600.007573160095,,11690.411719473308
Q8WVM8,sp|Q8WVM8|SCFD1_HUMAN,7.818859652227017,46.92601010279738,7293.580990212837,2097.0458391488187,27200.12862800789,,15962.20166788303
Q96NW4,sp|Q96NW4|ANR27_HUMAN,13.9591122730087,inf,2946.70881068111,20151.69559743605,29533.605038947528,,15875.764841325035
Q99766,sp|Q99766|ATP5S_HUMAN,22.507453133417023,23.290206132069375,12610.483718321604,-127405.23066096421,47300.92204424541,,54561.859287316154
Q9BTV4,sp|Q9BTV4|TMM43_HUMAN,1.4821929075571265,2.4773222721272568,10326.05506455626,89234.69703374748,89234.71104692399,,7652.595783276562
Q9H5X1,sp|Q9H5X1|CIA2A_HUMAN,10.061390197194227,73.65434662342052,8070.087319703094,-11274.44107406487,36383.22976318283,,16769.31330585722
Q9H825,sp|Q9H825|METL8_HUMAN,53.91655215348533,inf,75036.83034730754,-1643812.0048737477,1343334.1892622744,,529290.4913584073
Q9NQG7,sp|Q9NQG7|HPS4_HUMAN,70.93469019122531,71.22827917919274,13607.673895587737,353853.71423073893,776000.4481828331,,271554.6990273231
Q9UKM7,sp|Q9UKM7|MA1B1_HUMAN,inf,inf,2442.9303208168367,-90799.07708187362,48378.72283488982,,inf
Q9Y485,sp|Q9Y485|DMXL1_HUMAN,3.524722501379619,inf,4235.797682673026,12325.476554372515,14599.990250373261,,6327.748853704259
Q9Y4L1,sp|Q9Y4L1|HYOU1_HUMAN,1.2222257164743864,2.2199810122675743,15609.591918312793,62290.79263125786,62300.239770964195,,9534.498763263156
O43815,sp|O43815|STRN_HUMAN,inf,inf,8694.832632921509,-9560.773784840283,517770.50975693954,,inf
P10909,sp|P10909|CLUS_HUMAN,0.11044364545949133,1.1194290631821227,351878.18940933066,126572.6066801871,126572.70968414149,,19431.303496048728
P19404,sp|P19404|NDUV2_HUMAN,2.641750600826012,3.625167261423729,13221.004441977524,2677.9679968002115,16839.918039626842,,10382.323192645432
P57057,sp|P57057|G6PT2_HUMAN,88.33342177357319,inf,1634.719476140631,30153.907225466104,93765.62965402745,,40394.32126942182
Q5VZK9,sp|Q5VZK9|CARL1_HUMAN,inf,inf,7055.555555555557,-169555.55555555562,259566.66666666663,,inf
Q6Q759,sp|Q6Q759|SPG17_HUMAN,4.773352043864238,18.23974670432788,3669.519074251187,-12490.360188930239,820.0257154402661,,2102.760234352601
Q7Z3C6,sp|Q7Z3C6|ATG9A_HUMAN,30.9013687709029,inf,1931.7111233498304,37497.430092441486,43733.65254583872,,26728.14766404549
Q86VX2,sp|Q86VX2|COMD7_HUMAN,inf,inf,1529.8876025858583,-57023.779552670676,44234.89692541803,,inf
Q96S44,sp|Q96S44|PRPK_HUMAN,inf,inf,1142.1958590366614,-5078.907856397578,9859.413210460241,,inf
Q9BYM8,sp|Q9BYM8|HOIL1_HUMAN,68.10672732869533,68.42888159810245,2338.5761670896572,-50373.36337879604,52000.32207290406,,28449.541948830305
Q9C0E8,sp|Q9C0E8|LNP_HUMAN,3.6914628810677126,6.609903399823237,12195.558088871972,-28076.47896952247,7483.330705332908,,4729.820162060298
Q9P0J0,sp|Q9P0J0|NDUAD_HUMAN,9.110348212682386,15.536889248149286,19142.446372516915,-22354.106805106996,44443.13498590988,,53798.55515260551
Q9UIC8,sp|Q9UIC8|LCMT1_HUMAN,22.872538580610605,70.39551985922427,4705.743289345008,-24825.62220327108,41233.340340162744,,20786.66619627966
Q9UK41,sp|Q9UK41|VPS28_HUMAN,,inf,0.0,624723.3614375844,724667.9623560868,,
O14529,sp|O14529|CUX2_HUMAN,20.52150469390528,inf,5534.825158790409,-63426.57255272867,22633.00672678734,,13761.680598273195
O95399,sp|O95399|UTS2_HUMAN,3.1298172089528857,4.108303903811947,646977.0380008254,3240071.9510086374,3240080.297640226,,1012455.7603503802
P00846,sp|P00846|ATP6_HUMAN,21.070263105148815,65.71738700526666,33585.21193418812,-474075.74599130097,17435.149157134292,,108069.17837354615
P07942,sp|P07942|LAMB1_HUMAN,37.91364286758443,38.54077778811388,3752.7028409006293,65372.72898023354,119433.51876694677,,44108.92275568138
P10645,sp|P10645|CMGA_HUMAN,44.17197005313597,58.83387690786794,25319.132084851797,-219779.08580484695,236698.37572355842,,330959.2413475311
P49137,sp|P49137|MAPK2_HUMAN,inf,inf,8677.777777777776,-195777.77777777775,528000.0,,inf
Q13505,sp|Q13505|MTX1_HUMAN,inf,inf,1320.0000000000005,-29340025.823579058,3369617.641760025,,inf
Q15714,sp|Q15714|T22D1_HUMAN,10.030287073693161,10.939072052746766,3348.6359697618072,-4569.378600793463,10443.395671890881,,9287.502904660736
Q6ZNJ1,sp|Q6ZNJ1|NBEL2_HUMAN,2.5238899828463532,3.5084971547367942,10519.255395527962,65063.38365394461,65067.101224448226,,13272.862874635934
Q86Y82,sp|Q86Y82|STX12_HUMAN,2.12350834283665,inf,14611.28657165392,41708.47225912501,43199.826085125234,,14767.917554241996
Q9GZY8,sp|Q9GZY8|MFF_HUMAN,inf,inf,1382.222222222222,-57022.22222222222,100233.33333333334,,inf
O14773,sp|O14773|TPP1_HUMAN,0.32610994706227614,11.400986619610913,60738.70420779485,-2883.0905316609724,8836.699048391325,,4043.8530168914667
O14874,sp|O14874|BCKD_HUMAN,36.62391411446886,37.904239081853326,5081.516808185952,-48211.46631626575,27833.429437323837,,55030.06970032132
O94927,sp|O94927|HAUS5_HUMAN,inf,inf,2561.1111111111113,-55777.77777777778,223333.33333333334,,inf
P19086,sp|P19086|GNAZ_HUMAN,3.051803079121103,4.031077795493617,51799.86298018912,2225.2711567658935,17800.310332253357,,71253.97108275248
P30273,sp|P30273|FCERG_HUMAN,0.4378558640691686,1.4435340876644296,98629.09865861802,24804.87184536119,42200.022051562744,,12895.089504665462
P34896,sp|P34896|GLYC_HUMAN,inf,inf,15522.22222222222,-298888.88888888876,615266.6666666666,,inf
P34949,sp|P34949|MPI_HUMAN,87.96655246971976,inf,4211.11111111111,-34777.77777777775,178333.33333333334,,78662.90770013213
P35606,sp|P35606|COPB2_HUMAN,42.98519432010201,inf,17132.903150485487,92360.20943036959,393003.472672653,,217908.95397441153
P48059,sp|P48059|LIMS1_HUMAN,0.590664914910372,53.809803899857336,95763.76609800836,-19749.935752144178,16866.701093701915,,9973.82995396539
P51153,sp|P51153|RAB13_HUMAN,inf,inf,38888.88888888888,-602222.222222222,11074666.666666666,,inf
P52306,sp|P52306|GDS1_HUMAN,,inf,0.0,-698798539.9625562,7123338.721271634,,
P57729,sp|P57729|RAB38_HUMAN,3.7713548833062114,16.407439595599335,14788.983952287266,-7325.490948376304,23066.93803819301,,12691.03893051323
Q00013,sp|Q00013|EM55_HUMAN,0.1,1.1090909090909091,33584.1134540939,61034.622564280544,61034.6225859693,,0.1
Q14118,sp|Q14118|DAG1_HUMAN,10.395905934911504,17.63664080885805,3532.522184559236,-14031.153635338616,12300.045135215862,,5196.284786555717
Q6PGP7,sp|Q6PGP7|TTC37_HUMAN,28.83916829874121,inf,2542.041501880438,-11460.926977563371,32533.34684698983,,14658.044435280808
Q709C8,sp|Q709C8|VP13C_HUMAN,14.260875195772098,15.12692696147137,6791.507527609673,206879.0439507224,210999.89382970784,,46365.995681701424
Q8NEX9,sp|Q8NEX9|DR9C7_HUMAN,inf,inf,2344.4444444444453,-8434117.424366625,1002664.1177650522,,inf
Q8TBP5,sp|Q8TBP5|F174A_HUMAN,25.004893127128835,inf,9161.726144010963,47990.240535337114,126198.75766235872,,75439.73298199737
Q92947,sp|Q92947|GCDH_HUMAN,54.114514405534656,54.57800415901411,3079.8592987662896,-39523.015246124676,86533.28554776243,,20304.39479811056
Q96L03,sp|Q96L03|SPT17_HUMAN,3.4885126364714574,inf,7745.28250136255,12617.63189004014,21066.626326037695,,9285.260721523477
Q99973,sp|Q99973|TEP1_HUMAN,3.686072082129446,inf,2998.2593354328856,25934.752925582936,25934.755717442167,,5525.898619731957
Q9HAV0,sp|Q9HAV0|GBB4_HUMAN,3.93996311718057,4.910266520037331,22939.021330525782,4212.808765193595,42433.7208688101,,26078.992941436718
Q9HC38,sp|Q9HC38|GLOD4_HUMAN,39.2301128315425,55.803718422939994,14228.982638345751,-127125.38876954798,251697.50903430628,,89690.8482882544
Q9ULP9,sp|Q9ULP9|TBC24_HUMAN,,inf,0.0,-36141016.227046415,54834.80606144667,,
Q9Y3I0,sp|Q9Y3I0|RTCB_HUMAN,inf,inf,190627.79796419432,-18230446.44401878,734334.2798664421,,inf
A0A0C4DH38,sp|A0A0C4DH38|HV551_HUMAN,5.298312227390404,6.254894932164238,14802.930788649886,-9179.912939511007,19450.197506119264,,24900.219376543657
O60636,sp|O60636|TSN2_HUMAN,1.1594119648134942,2.157801742946691,5395.963332710841,219.5615223644345,3473.3185377187674,,1501.1937171427571
O75822,sp|O75822|EIF3J_HUMAN,15.717351951123847,31.041469778192237,8453.01534338485,-88980.125777983,806.7600661650067,,21536.065678040843
O94964,sp|O94964|SOGA1_HUMAN,17.11327308932284,17.950512755087253,2886.547473892685,53135.377108005814,54500.16605215754,,24016.74313093439
O95183,sp|O95183|VAMP5_HUMAN,72.74476435788557,inf,10611.111111111113,-203111.11111111124,341666.66666666674,,113562.49978767063
O95248,sp|O95248|MTMR5_HUMAN,79.37826721340222,inf,164.71931730609742,-8828.591971026692,0.042401788516144734,,2123.249805758692
O95292,sp|O95292|VAPB_HUMAN,55.84117085351085,inf,11434.295621500349,93523.19654231227,196037.10342091892,,267995.2742555727
P06132,sp|P06132|DCUP_HUMAN,18.223491136252417,22.353617846542697,25282.185130841386,-197636.57183851,94912.33390133281,,84090.38544856891
P23141,sp|P23141|EST1_HUMAN,inf,inf,171.67369826902035,3311.7098331713655,9833.254280527366,,inf
P51884,sp|P51884|LUM_HUMAN,0.39000105265086027,1.3961626581796396,1788439.7111108222,52804.06955924153,251766.9266653841,,249265.25641483924
Q14500,sp|Q14500|KCJ12_HUMAN,12.322937797545007,27.378594943421117,7026.005705371402,-63890.96340077139,1383.5393411303594,,10653.26426529319
Q16775,sp|Q16775|GLO2_HUMAN,4.700186036512694,43.20516137529545,3981.2110322057556,2113.7874237363676,13633.356178304319,,3596.4318737079147
Q99999,sp|Q99999|G3ST1_HUMAN,inf,inf,3341.1111111111104,-173444.4444444444,97499.99999999991,,inf
Q9BQE3,sp|Q9BQE3|TBA1C_HUMAN,1.6287387783992633,2.6223878816477555,235874.67560751605,1369838.324583111,1370002.6669496947,,192006.94431886222
Q9H0V9,sp|Q9H0V9|LMA2L_HUMAN,79.86426754530616,80.06765878222227,2779.9987402789443,-91666.55958920992,58067.11333556661,,36144.44512223759
Q9NUQ9,sp|Q9NUQ9|CYRIB_HUMAN,38.33829440831226,68.85772444864256,4227.426119020077,-125133.46949825466,5943.972230645668,,15497.432705740135
Q9NX63,sp|Q9NX63|MIC19_HUMAN,27.364317348064805,31.766479933030574,9919.325156832165,-446.1579697302668,38634.060649321094,,116177.67142557334
Q9UGV2,sp|Q9UGV2|NDRG3_HUMAN,58.826184872273714,inf,2129.6910964901713,-19710.67914589092,48670.10202826077,,28450.41049440721
O00592,sp|O00592|PODXL_HUMAN,4.52563350563144,26.706546933616053,38583.70411466529,-14543.997326382725,86766.05449384496,,36652.82614623561
O14964,sp|O14964|HGS_HUMAN,2.954128876421728,42.16458185564527,5872.958139369337,22364.5296158756,22367.08709164714,,8673.45887687772
O15228,sp|O15228|GNPAT_HUMAN,,inf,0.0,-74977804.97471346,42499.92119090259,,
P08670,sp|P08670|VIME_HUMAN,3.6605289802386687,4.633654950135248,11984.0956544084,81521.84950518589,81600.17800665364,,21894.900471723242
P27449,sp|P27449|VATL_HUMAN,79.90407637895441,80.10706550643972,7591.109168794142,-459444.2793790332,0.06975633779074997,,73558.10884446862
P38606,sp|P38606|VATA_HUMAN,8.389129658109168,9.314491984794934,13253.794476009034,74338.31496206536,97600.25706615721,,43962.929108539494
P53396,sp|P53396|ACLY_HUMAN,inf,inf,14788.888888888883,64444.44444444496,903333.3333333334,,inf
Q12982,sp|Q12982|BNIP2_HUMAN,1.3049649363325142,44.17250541853153,16879.268721644003,-6250.056916270142,848.3684361946034,,7464.214240107409
Q5SW79,sp|Q5SW79|CE170_HUMAN,inf,inf,748.2138462391217,37708.76291121139,60933.64475183685,,inf
Q8WXE9,sp|Q8WXE9|STON2_HUMAN,38.06475498322651,38.69036351874947,7625.625377630097,87231.75614258078,171898.9433307515,,102800.1872025965
Q93099,sp|Q93099|HGD_HUMAN,inf,inf,5689.702910560311,-219791.41452066484,174231.84476005367,,inf
Q96HC4,sp|Q96HC4|PDLI5_HUMAN,4.264542130094494,5.231566957063237,23300.898456524577,13698.280168349665,67099.62713545025,,22983.15808490112
Q9BUH6,sp|Q9BUH6|PAXX_HUMAN,inf,inf,1832.8037280646781,-108203.31688312111,7954.289712827143,,inf
Q9H7D7,sp|Q9H7D7|WDR26_HUMAN,20.726224514673,43.14709030850286,3039.080159890151,2257.4897152427293,40966.46202297382,,12139.842702120248
Q9NP79,sp|Q9NP79|VTA1_HUMAN,28.003156938168043,38.184528684285695,5428.790081708725,-120811.88020326587,2290.1582735320844,,14460.611082830792
Q9NQ34,sp|Q9NQ34|TMM9B_HUMAN,,inf,0.0,7445016.607422082,12309962.708371859,,
Q9NRC6,sp|Q9NRC6|SPTN5_HUMAN,39.320265355934815,inf,7484.077550191975,-14871.415768488398,4484.156400377495,,137460.17152453854
Q9NX46,sp|Q9NX46|ADPRS_HUMAN,20.44003474797884,41.33457107679247,65443.798684481415,-807204.0882179899,134334.52125319198,,198067.45483967493
Q9P270,sp|Q9P270|SLAI2_HUMAN,38.68058528499346,75.22447890302766,12981.831678280458,-65447.811378775325,178334.60968958953,,129181.21315939611
Q9UNH7,sp|Q9UNH7|SNX6_HUMAN,0.24210795101294771,4.272729851982121,27231.466996689975,3197.2893399790705,4166.666666665106,,2811.7886754796414
Q9UNW1,sp|Q9UNW1|MINP1_HUMAN,15.791696285777533,47.26348656281017,6749.00071637153,-82645.87820126826,1180.015129225736,,11376.138107470097
Q9Y5B8,sp|Q9Y5B8|NDK7_HUMAN,77.12328258130334,inf,2689.05169232084,-41363.79073611499,59767.737617179235,,53128.48259464896
O15243,sp|O15243|OBRG_HUMAN,59.471944735164314,81.16878240219756,1734.6481086995957,-94765.0892390103,2513.2976551659085,,2942.2547806817215
O43447,sp|O43447|PPIH_HUMAN,16.061743833192136,16.909605006594234,4430.857922544172,-25595.28738117985,21666.442682414156,,11952.787424790178
